gen	pheno_px	pheno_hx	pheno_py	pheno_hy	div_px	div_hx	div_py	div_hy	eud	div_h	div_p	ind_p	ind_h	sig_K	sig_C
  153     -0.01      0.00     0.25      0.00     1.35     0.00     1.35     0.00     0.25      0.00     2.71	  997	    7  1.00  0.40 
  154      0.01      0.00     0.21      0.00     1.34     0.00     1.23     0.00     0.21      0.00     2.57	  998	   12  1.00  0.40 
  155     -0.00      0.00     0.19      0.00     1.40     0.00     1.22     0.00     0.19      0.00     2.62	  983	   11  1.00  0.40 
  156     -0.01      0.00     0.17      0.00     1.37     0.00     1.22     0.00     0.17      0.00     2.59	 1001	    7  1.00  0.40 
  157     -0.02      0.00     0.16      0.00     1.32     0.00     1.21     0.00     0.16      0.00     2.53	 1027	    9  1.00  0.40 
  158      0.01      0.00     0.15      0.00     1.28     0.00     1.24     0.00     0.15      0.00     2.52	  996	   15  1.00  0.40 
  159      0.00      0.00     0.14      0.00     1.19     0.00     1.24     0.00     0.14      0.00     2.42	 1019	   13  1.00  0.40 
  160      0.02      0.00     0.14      0.00     1.16     0.00     1.20     0.00     0.14      0.00     2.36	  979	   10  1.00  0.40 
  161      0.07      0.00     0.12      0.00     1.14     0.00     1.18     0.00     0.14      0.00     2.31	  961	    8  1.00  0.40 
  162      0.08      0.00     0.12      0.00     1.12     0.00     1.16     0.00     0.14      0.00     2.29	  997	   11  1.00  0.40 
  163      0.08      0.00     0.12      0.00     1.07     0.00     1.18     0.00     0.15      0.00     2.26	 1038	    9  1.00  0.40 
  164      0.10      0.00     0.13      0.00     1.08     0.00     1.19     0.00     0.16      0.00     2.27	 1027	   10  1.00  0.40 
  165      0.07      0.00     0.20      0.00     1.09     0.00     1.21     0.00     0.21      0.00     2.30	  941	   13  1.00  0.40 
  166      0.09      0.00     0.20      0.00     1.12     0.00     1.19     0.00     0.22      0.00     2.31	 1028	   13  1.00  0.40 
  167      0.10      0.00     0.20      0.00     1.17     0.00     1.21     0.00     0.23      0.00     2.39	 1026	   12  1.00  0.40 
  168      0.13      0.00     0.18      0.00     1.21     0.00     1.21     0.00     0.22      0.00     2.42	 1038	    8  1.00  0.40 
  169      0.14      0.00     0.21      0.00     1.18     0.00     1.21     0.00     0.26      0.00     2.40	 1024	   12  1.00  0.40 
  170      0.14      0.00     0.22      0.00     1.20     0.00     1.20     0.00     0.26      0.00     2.40	 1009	   14  1.00  0.40 
  171      0.13      0.00     0.20      0.00     1.21     0.00     1.19     0.00     0.24      0.00     2.39	  971	   10  1.00  0.40 
  172      0.13      0.00     0.24      0.00     1.19     0.00     1.20     0.00     0.27      0.00     2.38	  975	    9  1.00  0.40 
  173      0.13      0.00     0.22      0.00     1.19     0.00     1.17     0.00     0.26      0.00     2.36	  997	   10  1.00  0.40 
  174      0.13      0.00     0.24      0.00     1.26     0.00     1.18     0.00     0.27      0.00     2.44	 1013	   10  1.00  0.40 
  175      0.14      0.00     0.28      0.00     1.28     0.00     1.17     0.00     0.31      0.00     2.45	 1010	    8  1.00  0.40 
  176      0.14      0.00     0.27      0.00     1.33     0.00     1.14     0.00     0.31      0.00     2.47	 1045	    7  1.00  0.40 
  177      0.16      0.00     0.31      0.00     1.34     0.00     1.16     0.00     0.35      0.00     2.50	  994	   10  1.00  0.40 
  178      0.14      0.00     0.30      0.00     1.26     0.00     1.14     0.00     0.33      0.00     2.41	 1017	   12  1.00  0.40 
  179      0.13      0.00     0.28      0.00     1.29     0.00     1.15     0.00     0.31      0.00     2.44	  963	   11  1.00  0.40 
  180      0.14      0.00     0.31      0.00     1.31     0.00     1.10     0.00     0.34      0.00     2.41	 1017	   11  1.00  0.40 
  181      0.09      0.00     0.34      0.00     1.20     0.00     1.12     0.00     0.35      0.00     2.32	  989	   12  1.00  0.40 
  182      0.11      0.00     0.32      0.00     1.26     0.00     1.11     0.00     0.34      0.00     2.37	 1006	   13  1.00  0.40 
  183      0.10      0.00     0.36      0.00     1.23     0.00     1.14     0.00     0.37      0.00     2.38	 1013	    7  1.00  0.40 
  184      0.08      0.00     0.36      0.00     1.20     0.00     1.12     0.00     0.37      0.00     2.32	 1015	    9  1.00  0.40 
  185      0.09      0.00     0.38      0.00     1.21     0.00     1.14     0.00     0.39      0.00     2.35	 1016	   14  1.00  0.40 
  186      0.09      0.00     0.41      0.00     1.16     0.00     1.13     0.00     0.42      0.00     2.29	  988	    7  1.00  0.40 
  187      0.09      0.00     0.43      0.00     1.15     0.00     1.21     0.00     0.44      0.00     2.36	  970	   11  1.00  0.40 
  188      0.05      0.00     0.43      0.00     1.15     0.00     1.22     0.00     0.43      0.00     2.37	  965	    7  1.00  0.40 
  189      0.05      0.00     0.45      0.00     1.14     0.00     1.30     0.00     0.45      0.00     2.44	  974	    7  1.00  0.40 
  190      0.07      0.00     0.42      0.00     1.19     0.00     1.27     0.00     0.43      0.00     2.46	  994	   12  1.00  0.40 
  191      0.06      0.00     0.41      0.00     1.17     0.00     1.30     0.00     0.42      0.00     2.47	 1029	   12  1.00  0.40 
  192      0.06      0.00     0.44      0.00     1.14     0.00     1.35     0.00     0.44      0.00     2.49	 1004	   12  1.00  0.40 
  193      0.06      0.00     0.45      0.00     1.23     0.00     1.42     0.00     0.46      0.00     2.65	 1005	    9  1.00  0.40 
  194      0.06      0.00     0.49      0.00     1.28     0.00     1.45     0.00     0.49      0.00     2.73	 1026	    9  1.00  0.40 
  195      0.02      0.00     0.49      0.00     1.28     0.00     1.49     0.00     0.49      0.00     2.77	  999	   13  1.00  0.40 
  196      0.04      0.00     0.47      0.00     1.32     0.00     1.47     0.00     0.47      0.00     2.79	 1008	    8  1.00  0.40 
  197      0.03      0.00     0.49      0.00     1.38     0.00     1.54     0.00     0.49      0.00     2.92	 1012	    9  1.00  0.40 
  198      0.04      0.00     0.48      0.00     1.38     0.00     1.58     0.00     0.48      0.00     2.97	 1044	    8  1.00  0.40 
  199      0.03      0.00     0.50      0.00     1.39     0.00     1.62     0.00     0.50      0.00     3.02	 1005	   12  1.00  0.40 
  200      0.01      0.00     0.51      0.00     1.41     0.00     1.69     0.00     0.51      0.00     3.10	 1004	   10  1.00  0.40 
  201     -0.02      0.00     0.48      0.00     1.38     0.00     1.68     0.00     0.48      0.00     3.06	  952	   11  1.00  0.40 
  202      0.01      0.00     0.47      0.00     1.35     0.00     1.67     0.00     0.47      0.00     3.02	  973	    8  1.00  0.40 
  203      0.02      0.00     0.46      0.00     1.32     0.00     1.72     0.00     0.46      0.00     3.04	 1029	    8  1.00  0.40 
  204      0.01      0.00     0.44      0.00     1.27     0.00     1.72     0.00     0.44      0.00     2.99	 1021	    7  1.00  0.40 
  205      0.01      0.00     0.47      0.00     1.25     0.00     1.75     0.00     0.47      0.00     3.00	  984	    9  1.00  0.40 
  206      0.04      0.00     0.48      0.00     1.25     0.00     1.68     0.00     0.49      0.00     2.93	  999	    9  1.00  0.40 
  207      0.06      0.00     0.50      0.00     1.27     0.00     1.69     0.00     0.50      0.00     2.96	  973	    9  1.00  0.40 
  208      0.05      0.00     0.53      0.00     1.22     0.00     1.76     0.00     0.54      0.00     2.98	 1031	    9  1.00  0.40 
  209      0.09      0.00     0.54      0.00     1.26     0.00     1.75     0.00     0.55      0.00     3.01	 1037	   10  1.00  0.40 
  210      0.06      0.00     0.51      0.00     1.28     0.00     1.71     0.00     0.51      0.00     2.99	 1000	   12  1.00  0.40 
  211      0.05      0.00     0.51      0.00     1.28     0.00     1.77     0.00     0.51      0.00     3.05	  998	   10  1.00  0.40 
  212      0.05      0.00     0.48      0.00     1.28     0.00     1.75     0.00     0.48      0.00     3.03	  996	    9  1.00  0.40 
  213      0.07      0.00     0.48      0.00     1.30     0.00     1.73     0.00     0.49      0.00     3.03	  996	   11  1.00  0.40 
  214      0.08      0.00     0.48      0.00     1.27     0.00     1.71     0.00     0.49      0.00     2.99	 1026	   13  1.00  0.40 
  215      0.10      0.00     0.49      0.00     1.28     0.00     1.83     0.00     0.50      0.00     3.11	 1041	   11  1.00  0.40 
